date	customerId	monthly_salary	health_score	current_debt	category
9/10/2022	CUS93507629748	6981	527	63832.36	BRONZE
9/10/2022	CUS66551476224	12627	527	145477.07	SILVER
9/10/2022	CUS90212113348	10771	527	174055.82	null
9/10/2022	CUS78052511260	6266	527	272757.6	null
9/10/2022	CUS82023709612	9711	527	24695.78	null
9/10/2022	CUS16571730060	8332	527	73586.32	null
9/10/2022	CUS38677517836	4350	527	34375.06	SILVER
9/10/2022	CUS30378362060	8007	527	290546.4	SILVER
9/10/2022	CUS31886644836	6124	527	10040.41	null
9/10/2022	CUS77790391948	9563	527	34408.68	SILVER
9/10/2022	CUS51627784660	5286	527	4266.59	GOLD
9/10/2022	CUS67076705360	9951	528	452485.44	BRONZE
9/10/2022	CUS62178427660	14791	528	1583803.2	SILVER
9/10/2022	CUS44902483760	9220	528	88982.11	null
9/10/2022	CUS82018712660	8358	528	121618.59	SILVER
9/10/2022	CUS62798285260	18271	528	119872.05	GOLD
9/10/2022	CUS81408119460	8537	528	6678.7	null
9/10/2022	CUS88775898760	11111	529	54889.35	SILVER
9/10/2022	CUS71151163312	7532	529	538.48	null
9/10/2022	CUS80406381460	20571	529	425825.7	SILVER
9/10/2022	CUS28101951536	11527	529	195597.12	null
9/10/2022	CUS53755695636	8383	529	197067.68	BRONZE
9/10/2022	CUS30251789160	10419	530	433002	SILVER
9/10/2022	CUS47507611448	10529	530	393991.14	SILVER
9/10/2022	CUS26712079660	28604	530	1328238.12	SILVER
9/10/2022	CUS13508991960	10152	530	118650.62	SILVER
9/10/2022	CUS80012256924	17770	530	112745.06	null
9/10/2022	CUS29895562560	8514	530	90466.08	null
9/10/2022	CUS82263580560	7723	530	974279.2	SILVER
9/10/2022	CUS37864952560	8372	530	34889.32	GOLD
9/10/2022	CUS31806905960	6041	530	81456.27	BRONZE
9/10/2022	CUS29815849812	6063	530	3363.57	SILVER
9/10/2022	CUS24959559948	5714	531	35234.9	GOLD
9/10/2022	CUS21569960648	5714	531	35234.9	GOLD
9/10/2022	CUS58746035160	8658	531	78784.7	SILVER
9/10/2022	CUS17082676724	6552	531	162627.08	SILVER
9/10/2022	CUS82459723024	4742	531	14202.6	SILVER
9/10/2022	CUS68288910724	17316	531	145242.21	null
9/10/2022	CUS25903271848	4388	532	42430.89	SILVER
9/10/2022	CUS60686146060	11363	532	142160.14	SILVER
9/10/2022	CUS37130904260	11949	532	34986.22	SILVER
9/10/2022	CUS81908112360	8093	532	601128.7	SILVER
9/10/2022	CUS17794482512	13965	532	730000.84	null
9/10/2022	CUS14492761260	8170	533	52280.4	SILVER
9/10/2022	CUS17682029636	23822	533	2665.98	null
9/10/2022	CUS43922527460	14030	533	2005597.95	SILVER
9/10/2022	CUS43610934260	14026	533	37667.38	SILVER
9/10/2022	CUS40099347260	14026	533	37667.38	SILVER
9/10/2022	CUS44388444760	6294	533	308528.04	SILVER
9/10/2022	CUS54626376412	5885	533	38654.76	GOLD
9/10/2022	CUS74143212260	7125	533	109294.5	null
9/10/2022	CUS87950647748	11393	533	969011.5	SILVER
9/10/2022	CUS95045134336	6244	533	144463.36	null
9/10/2022	CUS71186513624	7619	534	178610.46	SILVER
9/10/2022	CUS55229090712	28244	534	332671.41	GOLD
9/10/2022	CUS54260886724	7743	534	39656.49	SILVER
9/10/2022	CUS52013671224	5434	534	30424.31	SILVER
9/10/2022	CUS33941899624	6429	534	823348.14	null
9/10/2022	CUS45769485424	4174	534	60150.36	null
9/10/2022	CUS63266572612	6652	535	47098.66	SILVER
9/10/2022	CUS66587378060	7039	535	216952.04	null
9/10/2022	CUS97196258124	6652	535	47098.66	SILVER
9/10/2022	CUS92981661236	15303	535	297714.55	null
9/10/2022	CUS47529352560	21255	535	407677.88	SILVER
9/10/2022	CUS37630565560	16400	535	8680.4	BRONZE
9/10/2022	CUS43179176124	11996	535	8168.48	null
9/10/2022	CUS70480492360	9222	535	343952.08	SILVER
9/10/2022	CUS88358935760	7229	535	35388.87	SILVER
9/10/2022	CUS31703269624	7229	535	35388.87	SILVER
9/10/2022	CUS59788929460	16241	535	621585.45	SILVER
9/10/2022	CUS48959402160	9108	535	232653.97	SILVER
9/10/2022	CUS49562578160	14673	536	41205.42	BRONZE
9/10/2022	CUS81353914160	9155	536	121739.1	SILVER
9/10/2022	CUS68659093360	18045	536	300955.44	SILVER
9/10/2022	CUS98182826060	10782	536	2955740.92	SILVER
9/10/2022	CUS14280441460	11586	536	608788.2	GOLD
9/10/2022	CUS38558123360	8402	536	10407.63	null
9/10/2022	CUS11296599324	9770	536	1922356.65	null
9/10/2022	CUS19036476736	9637	537	1899.05	SILVER
9/10/2022	CUS78397064124	6047	537	3767.04	BRONZE
9/10/2022	CUS94465492424	16455	537	16974.05	SILVER
9/10/2022	CUS58604672860	6475	537	60872.61	SILVER
9/10/2022	CUS38957512960	8556	537	3626.98	SILVER
9/10/2022	CUS90453137236	11890	537	1077739.96	SILVER
9/10/2022	CUS13098552060	15684	537	226703.92	SILVER
9/10/2022	CUS60542547924	11158	538	1225.65	null
9/10/2022	CUS87358955960	7230	538	174665.91	SILVER
9/10/2022	CUS19010733412	12745	538	38016	BRONZE
9/10/2022	CUS88463984224	6685	538	18575.22	BRONZE
9/10/2022	CUS79138571648	10348	539	52562.65	SILVER
9/10/2022	CUS36254098460	12748	539	309848.46	SILVER
9/10/2022	CUS50123646160	10248	539	84900.16	null
9/10/2022	CUS26918338560	6066	539	188331.7	SILVER
9/10/2022	CUS29433970160	6066	539	188331.7	SILVER
9/10/2022	CUS60881842524	10309	539	11637.06	SILVER
9/10/2022	CUS47793388360	8678	539	10782.46	null
9/10/2022	CUS70232931912	11047	539	688615.96	GOLD
9/10/2022	CUS50683820148	5560	539	75291.4	SILVER
9/10/2022	CUS53169581624	7580	539	421947.6	GOLD
9/10/2022	CUS41712159960	13051	539	277216.86	null
9/10/2022	CUS59161463612	10137	539	74212.42	SILVER
9/10/2022	CUS93429827060	6394	540	76616.98	SILVER
9/10/2022	CUS63274485136	8870	540	64264.92	BRONZE
9/10/2022	CUS33486801136	10377	540	31499.05	SILVER
9/10/2022	CUS70464995912	16957	540	460728.39	SILVER
9/10/2022	CUS74014012560	8306	540	59362.45	SILVER
9/10/2022	CUS63514352712	6880	540	26720.19	SILVER
9/10/2022	CUS69152725324	8886	540	28583.32	SILVER
9/10/2022	CUS62526315560	13535	540	602064.02	SILVER
9/10/2022	CUS38199134860	19175	540	304237.5	null
9/10/2022	CUS50696680624	16107	540	154985.98	null
9/10/2022	CUS87494106848	14925	541	675175.24	GOLD
9/10/2022	CUS40437859648	13715	541	1486.29	null
9/10/2022	CUS47746714524	5634	541	74164.2	BRONZE
9/10/2022	CUS84036256024	10374	541	544421.2	null
9/10/2022	CUS72287474236	14466	541	157218.81	SILVER
9/10/2022	CUS83124645924	21183	541	23380.68	BRONZE
9/10/2022	CUS27241120012	13853	542	152291.74	SILVER
9/10/2022	CUS88461802424	11413	542	20435.04	SILVER
9/10/2022	CUS73758229760	9434	542	111263.48	null
9/10/2022	CUS72027724160	7237	542	256125	null
9/10/2022	CUS37262982760	14637	542	85206.9	SILVER
9/10/2022	CUS29218183860	6406	542	14951.3	SILVER
9/10/2022	CUS52854193724	20518	542	1641963.65	null
9/10/2022	CUS81583985136	10781	542	127177.38	GOLD
9/10/2022	CUS79426881260	11669	542	229050.43	SILVER
9/10/2022	CUS53038029236	8902	542	256860.72	SILVER
9/10/2022	CUS23355576224	13747	542	22316.32	BRONZE
9/10/2022	CUS59046460060	6033	543	45109.41	null
9/10/2022	CUS79585144460	20028	543	3213.44	SILVER
9/10/2022	CUS48221155748	10184	543	763599.9	BRONZE
9/10/2022	CUS11528494760	10538	544	2156438.2	null
9/10/2022	CUS93568864460	7833	544	21725.11	SILVER
9/10/2022	CUS46110498248	6043	544	18841.76	BRONZE
9/10/2022	CUS46764858260	15045	544	379755.93	null
9/10/2022	CUS74619689736	8838	544	60302.34	BRONZE
9/10/2022	CUS19698118624	7125	544	14087.32	BRONZE
9/10/2022	CUS74131930412	13559	544	440234.8	null
9/10/2022	CUS20422756836	7461	545	12314.76	null
9/10/2022	CUS51073289160	7052	545	134368.84	null
9/10/2022	CUS26467548360	29992	545	484376.01	BRONZE
9/10/2022	CUS68274644760	6380	545	65204.8	GOLD
9/10/2022	CUS62384021624	22760	545	55630.56	SILVER
9/10/2022	CUS62882398512	7608	546	22432.89	SILVER
9/10/2022	CUS68864727212	15929	546	6186.84	null
9/10/2022	CUS16631790360	20398	546	2691062.48	SILVER
9/10/2022	CUS44000220748	15203	546	68341.12	SILVER
9/10/2022	CUS32649424812	10547	546	107527.72	SILVER
9/10/2022	CUS25558846960	10100	546	99936.15	BRONZE
9/10/2022	CUS24679516848	8362	547	1222.4	SILVER
9/10/2022	CUS49348503260	5198	547	76040.68	null
9/10/2022	CUS78220254836	13000	547	483195.03	null
9/10/2022	CUS34306207860	10311	547	14501.42	null
9/10/2022	CUS86781601160	19502	547	272671.5	BRONZE
9/10/2022	CUS17589096960	14017	547	174194.6	BRONZE
9/10/2022	CUS72141428260	10950	548	111129.45	SILVER
9/10/2022	CUS82705385060	19118	548	239179.59	SILVER
9/10/2022	CUS33148883860	10025	548	163714.25	GOLD
9/10/2022	CUS59502021448	9102	548	227990.1	SILVER
9/10/2022	CUS48852465436	5980	548	15046.34	null
9/10/2022	CUS32001559412	5991	548	4396.73	BRONZE
9/10/2022	CUS20101964760	15866	548	73610.87	SILVER
9/10/2022	CUS73135154360	8181	549	1409406.92	null
9/10/2022	CUS87928447660	10605	549	62602.1	SILVER
9/10/2022	CUS34644177524	3411	549	13528.08	null
9/10/2022	CUS90112954460	7785	549	226878.62	GOLD
9/10/2022	CUS25230760336	10147	549	24569.19	null
9/10/2022	CUS49764846560	12060	549	35743.79	null
9/10/2022	CUS99447475724	7602	549	5913.59	SILVER
9/10/2022	CUS61525356348	14930	549	926879.32	null
9/10/2022	CUS92538407712	5710	550	67565.68	SILVER
9/10/2022	CUS72383798748	8270	550	67537.6	SILVER
9/10/2022	CUS53570983836	8626	550	57977.37	SILVER
9/10/2022	CUS34175267760	9348	551	92037.84	SILVER
9/10/2022	CUS91144959060	10137	551	34463.71	null
9/10/2022	CUS54851651548	10671	551	196389.81	SILVER
9/10/2022	CUS25897907912	33743	552	67927.38	null
9/10/2022	CUS52722345536	3578	552	10660.68	SILVER
9/10/2022	CUS54623701024	4751	552	61440.12	SILVER
9/10/2022	CUS27561236260	9337	552	313500.07	GOLD
9/10/2022	CUS55353474336	8048	552	331055.18	SILVER
9/10/2022	CUS34279275648	20053	552	339242	BRONZE
9/10/2022	CUS67371937460	16429	552	120457.74	SILVER
9/10/2022	CUS46182894724	8243	552	342000.69	null
9/10/2022	CUS56340640560	16354	552	1008116.96	null
9/10/2022	CUS71052824436	8226	552	5394.28	BRONZE
9/10/2022	CUS41964572312	11539	552	458482.32	null
9/10/2022	CUS58906757160	9072	553	34913.68	BRONZE
9/10/2022	CUS47664230448	5013	553	32343.18	SILVER
9/10/2022	CUS68468182148	10531	553	30182.69	SILVER
9/10/2022	CUS25971988412	15663	554	253597.57	BRONZE
9/10/2022	CUS71019834012	4905	554	37997.52	SILVER
9/10/2022	CUS23091145224	11967	554	41105.34	SILVER
9/10/2022	CUS94289402560	7011	554	42215.77	GOLD
9/10/2022	CUS60568029912	8091	555	78137.84	BRONZE
9/10/2022	CUS92414374160	9774	555	909.38	null
9/10/2022	CUS39948719312	12426	555	73431.26	SILVER
9/10/2022	CUS35023135060	12734	555	56315.16	SILVER
9/10/2022	CUS73088458036	5547	555	41935.72	SILVER
9/10/2022	CUS78569461060	8867	556	192286.72	GOLD
9/10/2022	CUS87757724160	9086	556	98153.28	SILVER
9/10/2022	CUS74492190860	8861	556	188627.14	GOLD
9/10/2022	CUS67847145136	6821	556	134585.13	SILVER
9/10/2022	CUS91789900160	11153	556	358245.28	SILVER
9/10/2022	CUS18975987936	11540	556	655321.64	SILVER
9/10/2022	CUS74464802360	9402	556	582242.66	null
9/10/2022	CUS60851903360	12818	556	1923918.3	null
9/10/2022	CUS49655478160	17263	556	336758.2	SILVER
9/10/2022	CUS11686030460	7721	556	187.74	SILVER
9/10/2022	CUS57215948960	8981	556	372597.5	SILVER
9/10/2022	CUS35904639748	5579	556	7174.28	SILVER
9/10/2022	CUS85025583360	5941	557	204574.82	SILVER
9/10/2022	CUS97006352660	7239	557	1310057.31	SILVER
9/10/2022	CUS11234222548	9440	557	50023.98	SILVER
9/10/2022	CUS62772099660	7239	557	1310057.31	SILVER
9/10/2022	CUS22492788560	21516	558	745517.22	null
9/10/2022	CUS85277864060	17960	558	240608.08	SILVER
9/10/2022	CUS80359870548	17960	558	240608.08	SILVER
9/10/2022	CUS42103655260	7861	558	50270.08	BRONZE
9/10/2022	CUS23096677612	11314	559	162231.14	SILVER
9/10/2022	CUS74607741136	8440	559	24264.99	null
9/10/2022	CUS54408072812	15275	559	81724.07	SILVER
9/10/2022	CUS14467708324	11314	559	162231.14	SILVER
9/10/2022	CUS84120539460	29739	559	483668.52	BRONZE
9/10/2022	CUS49325190860	11946	559	1058.23	SILVER
9/10/2022	CUS66295390660	41095	559	1244005.83	SILVER
9/10/2022	CUS25917622124	9971	559	99811.8	SILVER
9/10/2022	CUS50453000212	6233	559	10958.44	BRONZE
9/10/2022	CUS92290579260	8751	559	300980.92	SILVER
9/10/2022	CUS95585103460	10351	559	66163.38	null
9/10/2022	CUS88298963060	30321	560	236471	SILVER
9/10/2022	CUS70197379160	24278	560	109423.19	GOLD
9/10/2022	CUS70779445448	7360	560	390648.51	SILVER
9/10/2022	CUS59186928748	12019	560	813402.27	null
9/10/2022	CUS90757737460	9644	560	391010.84	BRONZE
9/10/2022	CUS62531878224	5845	560	35634.66	SILVER
9/10/2022	CUS72479565248	10033	561	20765.75	null
9/10/2022	CUS26598139024	6864	561	705800.2	null
9/10/2022	CUS46191955248	10216	561	56013.9	SILVER
9/10/2022	CUS94252337148	12314	561	31591.85	null
9/10/2022	CUS59282791860	22067	562	698982.6	GOLD
9/10/2022	CUS35293347036	12000	562	1216125.69	SILVER
9/10/2022	CUS63549229112	14520	562	949222.53	null
9/10/2022	CUS56028967424	5337	563	564190.8	SILVER
9/10/2022	CUS45400649260	7213	564	58507.05	SILVER
9/10/2022	CUS79272518060	18722	564	1058330.17	SILVER
9/10/2022	CUS74367370560	18300	564	1920375.72	SILVER
9/10/2022	CUS75473430960	19743	564	2091647.1	SILVER
9/10/2022	CUS51615165260	11174	564	567467.84	null
9/10/2022	CUS50605267160	14021	564	188343.73	BRONZE
9/10/2022	CUS60630065324	16724	565	7004.06	SILVER
9/10/2022	CUS94834894160	10099	565	35020.7	SILVER
9/10/2022	CUS48702291224	12489	565	78558.81	SILVER
9/10/2022	CUS82652918424	11005	566	940142.85	null
9/10/2022	CUS72580772760	9639	566	83009	SILVER
9/10/2022	CUS49338264060	7786	566	35196.39	SILVER
9/10/2022	CUS25162598724	11490	567	348468.32	null
9/10/2022	CUS69997078824	8787	567	21562.29	SILVER
9/10/2022	CUS26210734012	4115	567	42130.89	SILVER
9/10/2022	CUS31757792860	15314	567	21738.04	SILVER
9/10/2022	CUS56151836824	9280	568	115717.72	GOLD
9/10/2022	CUS15823493524	7670	569	57405.86	SILVER
9/10/2022	CUS56332330560	6288	569	123401.6	SILVER
9/10/2022	CUS60594478060	13503	570	93758.27	GOLD
9/10/2022	CUS51906786660	15261	570	11771.92	SILVER
9/10/2022	CUS37162589260	18665	570	56369.17	SILVER
9/10/2022	CUS19482576360	16536	570	433383.55	SILVER
9/10/2022	CUS63570275036	9436	571	14914.94	null
9/10/2022	CUS98688806660	14676	571	null	GOLD
9/10/2022	CUS42014412836	14676	571	null	null
9/10/2022	CUS54896710548	15837	571	290982.64	SILVER
9/10/2022	CUS23598363736	15700	571	212484.79	null
9/10/2022	CUS38483814060	6286	571	1494.54	null
9/10/2022	CUS69176565460	14907	571	61816.55	BRONZE
9/10/2022	CUS67975103160	15954	572	628156.23	null
9/10/2022	CUS43089219112	10053	572	64218.81	BRONZE
9/10/2022	CUS44421481436	7644	572	16194.09	SILVER
9/10/2022	CUS47248552624	6964	573	403899.61	SILVER
9/10/2022	CUS37148802560	6087	573	94534.06	null
9/10/2022	CUS63042183124	23135	574	313044.12	SILVER
9/10/2022	CUS42256908460	15812	574	628252.29	SILVER
9/10/2022	CUS49150386760	5773	574	19684.05	SILVER
9/10/2022	CUS70415522360	9423	574	983934.08	BRONZE
9/10/2022	CUS55573641736	12699	575	49981.8	null
9/10/2022	CUS47058969360	13771	575	733772.64	null
9/10/2022	CUS63783324924	6406	576	425433.84	SILVER
9/10/2022	CUS48389911848	7901	576	58193.55	SILVER
9/10/2022	CUS71241831760	10761	576	37372.77	SILVER
9/10/2022	CUS75626925248	9509	577	21838.41	null
9/10/2022	CUS51238510960	15400	577	1256674.16	SILVER
9/10/2022	CUS77369696560	8397	578	536367.74	null
9/10/2022	CUS98570337860	23798	579	72632.37	GOLD
9/10/2022	CUS23846182460	13767	579	185383.38	SILVER
9/10/2022	CUS75203184124	12935	579	442702.23	null
9/10/2022	CUS51733400660	13956	579	45951.86	SILVER
9/10/2022	CUS51963544760	7105	579	14223.3	null
9/10/2022	CUS80170560760	11642	580	898073.1	SILVER
9/10/2022	CUS74992701460	8709	580	406813.31	SILVER
9/10/2022	CUS19730015548	8072	580	555997.26	BRONZE
9/10/2022	CUS58995085960	8072	580	555997.26	BRONZE
9/10/2022	CUS72622745560	6435	580	315374.19	GOLD
9/10/2022	CUS75103694212	18093	581	952453.34	SILVER
9/10/2022	CUS63435685948	12507	581	92359.28	null
9/10/2022	CUS78129310560	8410	581	48336.7	BRONZE
9/10/2022	CUS63714952524	13344	581	23787.99	GOLD
9/10/2022	CUS69882976124	10861	582	151648.92	SILVER
9/10/2022	CUS84792116412	9822	582	87265.55	SILVER
9/10/2022	CUS92972419112	9430	583	1037804.97	null
9/10/2022	CUS93737382260	13846	583	15630.24	SILVER
9/10/2022	CUS29950854560	35418	584	428478.18	BRONZE
9/10/2022	CUS76272239536	15808	584	15440.07	null
9/10/2022	CUS29022380960	10550	585	779800.2	SILVER
9/10/2022	CUS99842580736	9439	585	68731.33	SILVER
9/10/2022	CUS77775789812	9371	585	328275.51	null
9/10/2022	CUS87858716448	19003	587	686031.54	SILVER
9/10/2022	CUS44470400824	8260	587	867053.64	null
9/10/2022	CUS95637791036	7458	587	19133.73	SILVER
9/10/2022	CUS45118502048	6947	587	232425.84	null
9/10/2022	CUS49950589560	11689	587	57715.85	GOLD
9/10/2022	CUS93217367360	9987	587	1288385.04	GOLD
9/10/2022	CUS86491973960	7540	588	37672.36	SILVER
9/10/2022	CUS22226338260	12879	589	1748328.36	null
9/10/2022	CUS39815238524	40308	590	337992	SILVER
9/10/2022	CUS93134803460	12028	592	256517.89	null
9/10/2022	CUS38624983760	8086	592	296899.32	SILVER
9/10/2022	CUS85752974160	18200	593	395492.43	SILVER
9/10/2022	CUS79365436760	6917	594	3403.38	null
9/10/2022	CUS42434594460	9364	594	115495.2	SILVER
9/10/2022	CUS42740198112	14028	595	40479.06	null
9/10/2022	CUS22300010236	7716	596	89254.04	SILVER
9/10/2022	CUS12114237048	8274	597	61185.3	SILVER
9/10/2022	CUS46197867860	7764	598	48969.87	SILVER
9/10/2022	CUS29843580812	6345	599	13210.64	GOLD
9/10/2022	CUS35628672612	12374	599	250322.64	SILVER
9/10/2022	CUS49707524860	28263	600	107417.8	SILVER
9/10/2022	CUS34174562124	10161	600	648836.64	null
9/10/2022	CUS49514883760	17777	601	200594.3	SILVER
9/10/2022	CUS60461558160	6419	601	440960.76	SILVER
9/10/2022	CUS75761063560	5112	605	48686.9	GOLD
9/10/2022	CUS82958142936	7464	608	283914.68	SILVER
9/10/2022	CUS63527578724	10892	609	263929.73	SILVER
9/10/2022	CUS96971301960	12829	609	361233.7	null
9/10/2022	CUS54091058124	12133	610	21966.05	null
9/10/2022	CUS40056771836	14984	610	1253947.02	SILVER
9/10/2022	CUS94949528060	14936	610	1088652.02	SILVER
9/10/2022	CUS79341151936	11948	611	49964.07	GOLD
9/10/2022	CUS91776619436	13874	613	160146.03	SILVER
9/10/2022	CUS30179420260	8181	614	391783.71	null
9/10/2022	CUS93267316160	17396	617	278840.12	BRONZE
9/10/2022	CUS53108698160	10976	617	514452.24	BRONZE
9/10/2022	CUS71628215460	10303	617	255388.26	SILVER
9/10/2022	CUS93676756636	18284	618	79375.68	GOLD
9/10/2022	CUS42661753160	14713	620	522965.09	null
9/10/2022	CUS87418262524	9186	622	102192.42	null
9/10/2022	CUS76578251448	13649	622	347782.74	SILVER
9/10/2022	CUS43100299360	15583	625	997298.16	SILVER
9/10/2022	CUS62011061360	7247	625	407901.7	null
9/10/2022	CUS22986492348	10418	628	193436.79	SILVER
9/10/2022	CUS92268379060	8693	629	7750.62	SILVER
9/10/2022	CUS36677519048	9664	644	45862.45	null
9/10/2022	CUS39022331024	6410	656	5384.29	SILVER
9/10/2022	CUS95863931512	8411	658	94016.48	null
9/10/2022	CUS90289961624	2169	3	1374.26	BRONZE
9/10/2022	CUS80852415136	1252	3	327.39	BRONZE
9/10/2022	CUS59050587336	730	3	747.02	BRONZE
9/10/2022	CUS30651113936	1252	3	327.39	BRONZE
9/10/2022	CUS28764624636	1292	3	null	null
9/10/2022	CUS17084978936	1872	3	4907.42	SILVER
9/10/2022	CUS14785223936	1425	56	null	null
9/10/2022	CUS67496548548	1592	77	2082.76	null
9/10/2022	CUS72147424936	1183	81	61.53	BRONZE
9/10/2022	CUS34209258536	1183	81	61.53	BRONZE
9/10/2022	CUS81038069136	2763	94	null	SILVER
9/10/2022	CUS22216982136	3708	101	2203.1	BRONZE
9/10/2022	CUS93948527136	1519	107	591.58	BRONZE
9/10/2022	CUS81805555036	1255	108	380	SILVER
9/10/2022	CUS38965297836	1666	110	2999.44	SILVER
9/10/2022	CUS82598630436	1488	110	null	null
9/10/2022	CUS40079799224	3060	111	979.33	null
9/10/2022	CUS44214813924	1398	120	469.24	SILVER
9/10/2022	CUS17266734660	1431	123	570	BRONZE
9/10/2022	CUS66221112936	1143	124	null	BRONZE
9/10/2022	CUS99217423360	2608	126	48623.8	SILVER
9/10/2022	CUS80715470736	940	127	null	null
9/10/2022	CUS89197963648	3142	129	11696.79	BRONZE
9/10/2022	CUS95195625148	1339	132	323.4	SILVER
9/10/2022	CUS67687767148	3916	133	4591.87	BRONZE
9/10/2022	CUS29100568248	5160	134	2251.15	SILVER
9/10/2022	CUS83917315148	1949	137	2615.1	SILVER
9/10/2022	CUS75292247836	2317	140	321.11	SILVER
9/10/2022	CUS96516196148	7785	140	1741.74	BRONZE
9/10/2022	CUS16109127224	1217	145	339.41	SILVER
9/10/2022	CUS90469014824	1963	147	638.71	BRONZE
9/10/2022	CUS50487118436	2385	150	113.21	BRONZE
9/10/2022	CUS89238120312	5795	153	9096.3	SILVER
9/10/2022	CUS39261343460	2523	153	47654.16	BRONZE
9/10/2022	CUS74448432548	5371	155	60.84	SILVER
9/10/2022	CUS18165532248	2792	156	35620.44	BRONZE
9/10/2022	CUS75093434936	2163	157	null	SILVER
9/10/2022	CUS71824577848	2163	157	null	SILVER
9/10/2022	CUS15696312124	1515	159	1360.08	null
9/10/2022	CUS26878184936	2404	161	377.53	SILVER
9/10/2022	CUS66258880548	1888	165	null	BRONZE
9/10/2022	CUS64500295936	3075	165	1092	BRONZE
9/10/2022	CUS71306683336	2890	166	1079.02	BRONZE
9/10/2022	CUS48577445848	2399	169	null	BRONZE
9/10/2022	CUS27472139948	1680	170	3044.04	BRONZE
9/10/2022	CUS36169910036	3101	171	4603.05	SILVER
9/10/2022	CUS21047496036	3410	172	null	BRONZE
9/10/2022	CUS47067157136	1091	172	1395.3	SILVER
